TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3084856084,1311078
1p80LdxRV74UKvL8gnD7ky,2208985861,1019286
55n9yjI6qqXh5F2mYvUc2y,1979528344,703451
0V3wPSX9ygBnCm8psDIegu,1904262452,513691
1dGr1c8CrMLDpV6mPbImSI,1873320863,902181
4R2kfaDFhslZEMJqAFNpdd,1777819882,1418997
5xTtaWoae3wi06K5WfVUUH,1725653383,728092
3hUxzQpSfdDqwM3ZTFQY0K,1616313265,1270719
4lIxdJw6W3Fg4vUIYCB0S5,1523052939,972936
1R0a2iXumgCiFb7HEZ7gUE,1478916698,656277
1P17dC1amhFzptugyAO7Il,1366576217,351387
6NFyWDv5CjfwuzoCkw47Xf,1226482468,585005
59HjlYCeBsxdI0fcm3zglw,1105463690,333772
5enxwA8aAbwZbf5qCHORXi,1093176359,612972
6RRNNciQGZEXnqk8SQ9yv5,1090654733,259540
6YvqWjhGD8mB5QXcbcUKtx,1069305478,628149
1vrd6UOGamcKNGnSHJQlSt,1044403937,393685
2OzhQlSqBEmt7hmkYxfT6m,1026852402,755599
2gVhfX2Gy1T9kDuS9azrF7,1025997866,355491
2o2IVjuqRkR9hJxtPjtAP0,1014218573,476331
4pvb0WLRcMtbPGmtejJJ6y,981087692,690506
1qrpoAMXodY6895hGKoUpA,974463189,729266
7KokYm8cMIXCsGVmUvKtqf,961619879,315016
3RauEVgRgj1IuWdJ9fDs70,957978010,270678
5lg33MHs1BoUtJVClw8ZpI,957077656,304038
2Rk4JlNc2TPmZe2af99d45,951743104,156902
2yLa0QULdQr0qAIvVwN6B5,948219856,439190
1K39ty6o1sHwwlZwO6a7wK,944959482,432160
5jQI2r1RdgtuT8S3iG8zFC,850458606,251444
0VE4kBnHJUgtMf0dy6DRmW,844604704,418635
3rWDp9tBPQR9z6U5YyRSK4,806050725,294587
4y5bvROuBDPr5fuwXbIBZR,788658252,274608
4D7BCuvgdJlYvlX5WlN54t,785609386,553991
1gcyHQpBQ1lfXGdhZmWrHP,773536380,328311
7AEAGTc8cReDqcbPoY9gwo,762285849,242255
3GCL1PydwsLodcpv0Ll1ch,762054318,304774
1MgV7FIyNxIG7WzMRJV5HC,747029319,602158
4q5YezDOIPcoLr8R81x9qy,723971061,522971
0Jlcvv8IykzHaSmj49uNW8,712008282,469892
1ZY1PqizIl78geGM4xWlEA,709280762,214600
273dCMFseLcVsoSWx59IoE,698112717,255273
3qoftcUZaUOncvIYjFSPdE,673909468,225160
1fzAuUVbzlhZ1lJAx9PtY6,612286870,660669
2x0WlnmfG39ZuDmstl9xfX,593197877,199060
3eX0NZfLtGzoLUxPNvRfqm,566279169,240405
2NmsngXHeC1GQ9wWrzhOMf,565816597,306884
1Iq8oo9XkmmvCQiGOfORiz,550190293,201494
4svZDCRz4cJoneBpjpx8DJ,547047216,190210
22bPsP2jCgbLUvh82U0Z3M,538408535,386440
0ZNU020wNYvgW84iljPkPP,534394523,288229
7kt9e9LFSpN1zQtYEl19o1,526491042,329333
1GwMQaZz6Au3QLDbjbMdme,525390644,364462
3pHkh7d0lzM2AldUtz2x37,513860563,234439
214nt20w5wOxJnY462klLw,510485462,213693
1wtOxkiel43cVs0Yux5Q4h,499449316,149030
1xwAWUI6Dj0WGC3KiUPN0O,490587747,135823
0W0iAC1VGlB82PI6elxFYf,484491284,413520
6VsvKPJ4xjVNKpI8VVZ3SV,480158874,341532
1SymEzIT3H8UZfibCs3TYi,478183473,198747
6AtZLIzUINvExIUy4QhdjP,476969297,153512
2F3N9tdombb64aW6VtZOdo,470522777,282085
3DrjZArsPsoqbLzUZZV1Id,466207353,207918
3sW3oSbzsfecv9XoUdGs7h,458854055,332297
6oVxXO5oQ4pTpO8RSnkzvv,457285118,1370351
17yraMKqmZIKAv3iaGcoLX,457154186,166879
5YqltLsjdqFtvqE7Nrysvs,452374215,160917
3zwMVvkBe2qIKDObWgXw4N,452193153,322600
2CYVETnhM9aytqrazYYwrK,447427334,144971
2P5gfMtCcKP0CkmgqFMyPg,443340265,121963
2Eeur20xVqfUoM3Q7EFPFt,436283585,176315
5kI4eCXXzyuIUXjQra0Cxi,433902344,146634
7FmYn9e7KHMXcxqGSj9LjH,433422478,161438
7qGr3rjRhndRIpFUA5f2HJ,432720810,174967
77sMIMlNaSURUAXq5coCxE,426696455,200942
12M5uqx0ZuwkpLp5rJim1a,419010668,175961
1LLXZFeAHK9R4xUramtUKw,409514679,152016
71BqAINEnezjQfxE4VuJfq,407014198,232269
6lCvK2AR2uOKkVFCVlAzzm,406290251,185345
5KD6AEm19QnMbfWpfoOHMl,403276827,171100
4OAuvHryIVv4kMDNSLuPt6,398088174,406754
43rA71bccXFGD4C8GOpIlN,393007784,134198
36t6frENUtCYKuZus6aYDO,391621748,246243
3yII7UwgLF6K5zW3xad3MP,386040503,178891
6KJqZcs9XDgVck7Lg9QOTC,383858703,166520
3Vevii7qKqrmW8CcyzBHDl,381567598,261775
1hjRhYpWyqDpPahmSlUTlc,375127553,214996
0A1JLUlkZkp2EFrosoNQi0,363243247,203615
2XXwLdtuAcE0HSCu61ijAb,359918405,222355
2VuqMjgoKaOHNM8HpxtXKx,354474908,137541
5OndtwLGA9O6XHFcGm2H7r,351104560,113687
2dgFqt3w9xIQRjhPtwNk3D,350732599,129062
3CWq0pAKKTWb0K4yiglDc4,348109910,300789
0heeNYlwOGuUSe7TgUD27B,347188787,94936
3nsfB1vus2qaloUdcBZvDu,346354580,231035
0wavGRldH0AWyu2zvTz8zb,344670534,175207
7HuBDWi18s4aJM8UFnNheH,344025683,181369
3Dby3p1m6IOZn2gIIqECgK,342450548,111726
5og4Qzt92jJzVDkOtSEilb,341360639,224517
4txojlesMFQZGWxwz2EeqB,340776822,141052
5QVVjX0ZItqlVpEuVCM9Yg,336119883,283086
7Mts0OfPorF4iwOomvfqn1,333900507,454461
6uwfVkaOM1mcMkFmSn35ix,332167774,107105
2YWtcWi3a83pdEg3Gif4Pd,330960612,95453
5hQSXkFgbxjZo9uCwd11so,327300165,474888
45wMBGri1PORPjM9PwFfrS,326892258,178985
5kHMfzgLZP95O9NBy0ku4v,324766603,130710
6sQckd3Z8NPxVVKUnavY1F,321837847,109683
3i9UVldZOE0aD0JnyfAZZ0,321608192,59913
7I7JbDv63ZJJsSi24DyJrz,318895843,147246
0qAIiGFKLdV1xpNlEhjpq8,313988066,100737
6RSG1dKPV5gEvILwJb4QtS,305406562,415789
2v1ivOOsgn64g5OywuH55L,303359742,213310
